id,FlightNum,Origin,Dest,DepTime1,ArrTime1
27965,617,MDW,BUF,2008-01-29 23:48:00,2008-01-30 02:27:00
27966,142,MDW,BWI,2008-01-29 16:56:00,2008-01-29 19:31:00
27967,827,MDW,BWI,2008-01-29 11:57:00,2008-01-29 14:38:00
27968,2560,MDW,BWI,2008-01-29 01:05:00,2008-01-29 04:19:00
27969,871,MDW,CLE,2008-01-29 21:15:00,2008-01-29 23:45:00
27970,2804,MDW,CLE,2008-01-29 11:57:00,2008-01-29 14:12:00
27971,270,MDW,CMH,2008-01-29 11:36:00,2008-01-29 13:31:00
27972,482,MDW,CMH,2008-01-29 01:28:00,2008-01-29 03:56:00
27973,495,MDW,CMH,2008-01-29 20:48:00,2008-01-29 23:37:00
27974,892,MDW,DEN,2008-01-29 12:48:00,2008-01-29 14:10:00
27975,1572,MDW,DEN,2008-01-29 20:35:00,2008-01-29 22:05:00
27976,1950,MDW,DEN,2008-01-29 16:04:00,2008-01-29 17:25:00
27977,28,MDW,DTW,2008-01-29 18:08:00,2008-01-29 20:20:00
27978,1256,MDW,DTW,2008-01-29 11:34:00,2008-01-29 13:30:00
27979,1614,MDW,DTW,2008-01-29 00:13:00,2008-01-29 02:22:00
27980,3059,MDW,FLL,2008-01-29 09:56:00,2008-01-29 13:36:00
27981,3948,MDW,FLL,2008-01-29 20:22:00,2008-01-29 24:00:00
27982,103,MDW,HOU,2008-01-29 18:06:00,2008-01-29 20:46:00
27983,1114,MDW,HOU,2008-01-29 12:16:00,2008-01-29 15:06:00
27984,3931,MDW,HOU,2008-01-29 21:05:00,2008-01-29 23:37:00
27985,816,MDW,IAD,2008-01-29 12:12:00,2008-01-29 14:42:00
27986,2094,MDW,IAD,2008-01-29 16:52:00,2008-01-29 19:22:00
27987,1223,MDW,ISP,2008-01-29 19:43:00,2008-01-29 22:33:00
27988,1300,MDW,ISP,2008-01-29 16:46:00,2008-01-29 19:44:00
27989,3480,MDW,JAN,2008-01-29 19:07:00,2008-01-29 21:10:00
27990,89,MDW,LAS,2008-01-29 15:53:00,2008-01-29 17:48:00
27991,2276,MDW,LAS,2008-01-29 17:42:00,2008-01-29 19:43:00
27992,108,MDW,LAX,2008-01-29 13:37:00,2008-01-29 15:52:00
27993,1186,MDW,LAX,2008-01-29 22:30:00,2008-01-30 01:18:00
27994,49,MDW,LIT,2008-01-29 17:00:00,2008-01-29 18:36:00
27995,1563,MDW,MCI,2008-01-29 10:10:00,2008-01-29 11:43:00
27996,1577,MDW,MCI,2008-01-29 13:30:00,2008-01-29 15:04:00
27997,2181,MDW,MCI,2008-01-29 22:04:00,2008-01-29 23:24:00
27998,2633,MDW,MCI,2008-01-29 19:28:00,2008-01-29 20:57:00
27999,2788,MDW,MCI,2008-01-29 17:48:00,2008-01-29 19:11:00
28000,2533,MDW,MCO,2008-01-29 12:05:00,2008-01-29 15:35:00
28001,2629,MDW,MCO,2008-01-29 20:12:00,2008-01-30 00:19:00
28002,123,MDW,MHT,2008-01-29 20:43:00,2008-01-30 00:05:00
28003,2026,MDW,MHT,2008-01-29 11:29:00,2008-01-29 14:17:00
28004,1928,MDW,OAK,2008-01-29 16:26:00,2008-01-29 19:03:00
28005,2188,MDW,OAK,2008-01-29 20:35:00,2008-01-29 23:40:00
28006,1503,MDW,OMA,2008-01-29 23:45:00,2008-01-30 01:02:00
28007,881,MDW,PDX,2008-01-29 09:33:00,2008-01-29 11:49:00
28008,440,MDW,PHL,2008-01-29 16:48:00,2008-01-29 19:47:00
28009,3322,MDW,PHL,2008-01-29 13:21:00,2008-01-29 15:56:00
28010,1374,MDW,PHX,2008-01-29 14:10:00,2008-01-29 16:54:00
28011,1442,MDW,PHX,2008-01-29 21:32:00,2008-01-30 01:09:00
28012,1500,MDW,PHX,2008-01-29 09:26:00,2008-01-29 12:12:00
28013,1592,MDW,PHX,2008-01-29 11:53:00,2008-01-29 14:36:00
28014,3930,MDW,PHX,2008-01-29 18:21:00,2008-01-29 20:59:00
28015,207,MDW,PIT,2008-01-29 23:01:00,2008-01-30 01:32:00
28016,1531,MDW,PVD,2008-01-29 11:38:00,2008-01-29 14:33:00
28017,2462,MDW,PVD,2008-01-29 17:09:00,2008-01-29 20:03:00
28018,3576,MDW,PVD,2008-01-29 21:27:00,2008-01-30 01:25:00
28019,3187,MDW,RDU,2008-01-29 16:51:00,2008-01-29 19:35:00
28020,3836,MDW,RNO,2008-01-29 15:02:00,2008-01-29 17:05:00
28021,620,MDW,RSW,2008-01-29 12:24:00,2008-01-29 16:06:00
28022,1111,MDW,SDF,2008-01-29 01:08:00,2008-01-29 03:35:00
28023,1471,MDW,SDF,2008-01-29 20:57:00,2008-01-29 23:10:00
28024,1450,MDW,SEA,2008-01-29 19:21:00,2008-01-29 21:35:00
28025,3259,MDW,SEA,2008-01-29 15:25:00,2008-01-29 17:50:00
28026,1481,MDW,SFO,2008-01-29 14:22:00,2008-01-29 17:10:00
28027,3396,MDW,SJC,2008-01-29 22:05:00,2008-01-30 01:09:00
28028,717,MDW,SLC,2008-01-29 09:42:00,2008-01-29 11:55:00
28029,1948,MDW,SLC,2008-01-29 18:50:00,2008-01-29 21:04:00
28030,733,MDW,STL,2008-01-29 11:38:00,2008-01-29 12:38:00
28031,967,MDW,STL,2008-01-29 21:22:00,2008-01-29 22:52:00
28032,2179,MDW,STL,2008-01-29 18:36:00,2008-01-29 20:14:00
28033,1431,MDW,TPA,2008-01-29 17:44:00,2008-01-29 21:09:00
28034,978,MDW,TUS,2008-01-29 11:55:00,2008-01-29 14:37:00
28035,396,MHT,MCO,2008-01-29 14:38:00,2008-01-29 17:35:00
28036,3221,MHT,MDW,2008-01-29 20:48:00,2008-01-29 23:08:00
28037,2133,MHT,PHL,2008-01-29 16:51:00,2008-01-29 18:07:00
28038,1360,MSY,DAL,2008-01-29 17:41:00,2008-01-29 19:08:00
28039,2554,MSY,LAS,2008-01-29 11:15:00,2008-01-29 13:14:00
28040,2876,OAK,BNA,2008-01-29 11:37:00,2008-01-29 17:43:00
28041,1044,OAK,BOI,2008-01-29 10:58:00,2008-01-29 13:26:00
28042,61,OAK,BUR,2008-01-29 13:38:00,2008-01-29 14:41:00
28043,641,OAK,BUR,2008-01-29 20:52:00,2008-01-29 21:51:00
28044,1932,OAK,BUR,2008-01-29 16:17:00,2008-01-29 17:17:00
28045,2959,OAK,BUR,2008-01-29 15:18:00,2008-01-29 16:17:00
28046,406,OAK,DEN,2008-01-29 06:52:00,2008-01-29 10:04:00
28047,2015,OAK,DEN,2008-01-29 20:59:00,2008-01-30 00:10:00
28048,1437,OAK,LAS,2008-01-29 11:53:00,2008-01-29 13:06:00
28049,1540,OAK,LAS,2008-01-29 18:34:00,2008-01-29 19:47:00
28050,3918,OAK,LAS,2008-01-29 19:21:00,2008-01-29 20:34:00
28051,3937,OAK,LAS,2008-01-29 15:46:00,2008-01-29 17:07:00
28052,135,OAK,LAX,2008-01-29 14:10:00,2008-01-29 15:33:00
28053,375,OAK,LAX,2008-01-29 15:38:00,2008-01-29 16:46:00
28054,820,OAK,LAX,2008-01-29 17:37:00,2008-01-29 18:42:00
28055,1588,OAK,LAX,2008-01-29 21:19:00,2008-01-29 22:30:00
28056,1765,OAK,MCI,2008-01-29 14:02:00,2008-01-29 19:14:00
28057,195,OAK,MDW,2008-01-29 18:41:00,2008-01-30 00:52:00
28058,3492,OAK,ONT,2008-01-29 16:06:00,2008-01-29 17:16:00
28059,3677,OAK,ONT,2008-01-29 18:04:00,2008-01-29 19:11:00
28060,1306,OAK,PDX,2008-01-29 12:00:00,2008-01-29 13:38:00
28061,1154,OAK,PHX,2008-01-29 08:01:00,2008-01-29 10:41:00
28062,1525,OAK,RNO,2008-01-29 08:08:00,2008-01-29 08:47:00
28063,1842,OAK,RNO,2008-01-29 21:00:00,2008-01-29 21:45:00
28064,1144,OAK,SAN,2008-01-29 15:17:00,2008-01-29 16:34:00
28065,1553,OAK,SAN,2008-01-29 18:45:00,2008-01-29 20:12:00
28066,3514,OAK,SAN,2008-01-29 16:11:00,2008-01-29 17:26:00
28067,2443,OAK,SEA,2008-01-29 17:04:00,2008-01-29 19:09:00
28068,2528,OAK,SEA,2008-01-29 11:58:00,2008-01-29 13:44:00
28069,3764,OAK,SEA,2008-01-29 21:12:00,2008-01-29 23:13:00
28070,1619,OAK,SLC,2008-01-29 10:58:00,2008-01-29 13:34:00
28071,1274,OKC,DEN,2008-01-29 19:21:00,2008-01-29 19:57:00
28072,1563,OKC,HOU,2008-01-29 13:44:00,2008-01-29 15:03:00
28073,179,OKC,LAS,2008-01-29 13:51:00,2008-01-29 14:30:00
28074,2735,OKC,MCI,2008-01-29 10:12:00,2008-01-29 11:12:00
28075,2300,OKC,STL,2008-01-29 17:08:00,2008-01-29 18:25:00
28076,1518,OMA,LAS,2008-01-29 09:54:00,2008-01-29 11:29:00
28077,827,OMA,MDW,2008-01-29 09:47:00,2008-01-29 11:36:00
28078,2560,OMA,MDW,2008-01-29 22:51:00,2008-01-30 00:23:00
28079,802,OMA,PHX,2008-01-29 11:54:00,2008-01-29 13:58:00
28080,3408,ONT,OAK,2008-01-29 22:04:00,2008-01-29 23:19:00
28081,1221,ONT,PHX,2008-01-29 11:00:00,2008-01-29 12:58:00
28082,1105,ONT,SJC,2008-01-29 12:18:00,2008-01-29 13:27:00
28083,2452,ONT,SJC,2008-01-29 17:20:00,2008-01-29 18:29:00
28084,3490,ORF,JAX,2008-01-29 16:46:00,2008-01-29 18:20:00
28085,485,PDX,GEG,2008-01-29 13:06:00,2008-01-29 14:03:00
28086,1231,PDX,GEG,2008-01-29 21:09:00,2008-01-29 22:11:00
28087,273,PDX,LAS,2008-01-29 15:25:00,2008-01-29 17:21:00
28088,968,PDX,LAS,2008-01-29 12:28:00,2008-01-29 14:27:00
28089,2037,PDX,LAS,2008-01-29 21:18:00,2008-01-29 23:18:00
28090,114,PDX,MCI,2008-01-29 10:40:00,2008-01-29 15:39:00
28091,1303,PDX,OAK,2008-01-29 13:58:00,2008-01-29 15:25:00
28092,3071,PDX,OAK,2008-01-29 06:06:00,2008-01-29 07:43:00
28093,1298,PDX,PHX,2008-01-29 17:37:00,2008-01-29 21:00:00
28094,3411,PDX,RNO,2008-01-29 16:17:00,2008-01-29 17:28:00
28095,2001,PDX,SJC,2008-01-29 15:55:00,2008-01-29 17:38:00
28096,224,PDX,SLC,2008-01-29 07:21:00,2008-01-29 09:56:00
28097,1321,PDX,SMF,2008-01-29 12:37:00,2008-01-29 13:56:00
28098,1751,PDX,SMF,2008-01-29 09:09:00,2008-01-29 10:31:00
28099,2719,PDX,SMF,2008-01-29 21:04:00,2008-01-29 22:21:00
28100,1486,PHL,LAS,2008-01-29 09:07:00,2008-01-29 11:37:00
28101,3589,PHL,MHT,2008-01-29 15:28:00,2008-01-29 16:30:00
28102,90,PHL,PIT,2008-01-29 17:12:00,2008-01-29 18:16:00
28103,3169,PHL,RDU,2008-01-29 12:48:00,2008-01-29 13:58:00
28104,607,PHX,ABQ,2008-01-29 17:11:00,2008-01-29 18:03:00
28105,1686,PHX,ABQ,2008-01-29 12:35:00,2008-01-29 13:30:00
28106,2713,PHX,AUS,2008-01-29 17:01:00,2008-01-29 19:53:00
28107,1298,PHX,BHM,2008-01-29 21:18:00,2008-01-30 01:26:00
28108,1511,PHX,BUF,2008-01-29 11:03:00,2008-01-29 16:39:00
28109,1388,PHX,BUR,2008-01-29 09:05:00,2008-01-29 09:23:00
28110,613,PHX,DEN,2008-01-29 10:12:00,2008-01-29 11:48:00
28111,1538,PHX,ELP,2008-01-29 22:51:00,2008-01-29 23:49:00
28112,1859,PHX,HOU,2008-01-29 09:54:00,2008-01-29 13:12:00
28113,628,PHX,LAS,2008-01-29 22:27:00,2008-01-30 22:20:00
28114,802,PHX,LAS,2008-01-29 14:23:00,2008-01-30 14:19:00
28115,1112,PHX,LAS,2008-01-29 16:35:00,2008-01-29 16:42:00
28116,3777,PHX,LAS,2008-01-29 13:15:00,2008-01-30 13:13:00
28117,115,PHX,LAX,2008-01-29 10:46:00,2008-01-29 11:01:00
28118,1114,PHX,LAX,2008-01-29 18:33:00,2008-01-29 18:47:00
28119,1466,PHX,LAX,2008-01-29 18:59:00,2008-01-29 19:12:00
28120,3684,PHX,LAX,2008-01-29 16:11:00,2008-01-29 16:39:00
28121,3595,PHX,MCI,2008-01-29 13:01:00,2008-01-29 16:26:00
28122,3394,PHX,MDW,2008-01-29 14:56:00,2008-01-29 19:12:00
28123,1050,PHX,MHT,2008-01-29 11:13:00,2008-01-29 17:22:00
28124,1584,PHX,OAK,2008-01-29 21:33:00,2008-01-29 22:37:00
28125,1942,PHX,OAK,2008-01-29 06:32:00,2008-01-29 07:35:00
28126,2543,PHX,OMA,2008-01-29 19:56:00,2008-01-29 23:34:00
28127,2452,PHX,ONT,2008-01-29 17:02:00,2008-01-29 17:03:00
28128,2383,PHX,PVD,2008-01-29 12:31:00,2008-01-29 18:47:00
28129,1612,PHX,SAN,2008-01-29 21:52:00,2008-01-29 21:58:00
28130,2033,PHX,SAN,2008-01-29 19:51:00,2008-01-29 19:55:00
28131,2712,PHX,SAN,2008-01-29 18:26:00,2008-01-29 18:29:00
28132,1348,PHX,SAT,2008-01-29 16:43:00,2008-01-29 19:36:00
28133,2350,PHX,SEA,2008-01-29 09:14:00,2008-01-29 11:10:00
28134,1512,PHX,SLC,2008-01-29 08:26:00,2008-01-29 10:18:00
28135,1946,PHX,SLC,2008-01-29 15:45:00,2008-01-29 17:11:00
28136,1513,PHX,STL,2008-01-29 21:15:00,2008-01-30 00:53:00
28137,177,PIT,PHL,2008-01-29 18:28:00,2008-01-29 19:38:00
28138,3178,PVD,BWI,2008-01-29 14:53:00,2008-01-29 16:04:00
28139,2470,PVD,MCO,2008-01-29 19:09:00,2008-01-29 21:55:00
28140,3157,PVD,PHX,2008-01-29 16:04:00,2008-01-29 19:42:00
28141,1151,PVD,TPA,2008-01-29 14:04:00,2008-01-29 17:00:00
28142,1229,RDU,MCO,2008-01-29 09:52:00,2008-01-29 11:18:00
28143,3169,RDU,MCO,2008-01-29 14:18:00,2008-01-29 15:47:00
28144,470,RDU,MDW,2008-01-29 16:26:00,2008-01-29 17:27:00
28145,1117,RNO,BOI,2008-01-29 17:52:00,2008-01-29 20:00:00
28146,467,RNO,LAS,2008-01-29 07:32:00,2008-01-29 08:37:00
28147,878,RNO,LAS,2008-01-29 15:04:00,2008-01-29 16:05:00
28148,962,RNO,LAS,2008-01-29 16:51:00,2008-01-29 18:04:00
28149,1525,RNO,LAS,2008-01-29 09:15:00,2008-01-29 10:22:00
28150,3253,RNO,LAS,2008-01-29 20:58:00,2008-01-29 22:20:00
28151,3771,RNO,LAS,2008-01-29 18:38:00,2008-01-29 19:53:00
28152,728,RNO,LAX,2008-01-29 07:08:00,2008-01-29 08:32:00
28153,1516,RNO,LAX,2008-01-29 19:03:00,2008-01-29 20:15:00
28154,3492,RNO,OAK,2008-01-29 14:47:00,2008-01-29 15:46:00
28155,3420,RNO,PDX,2008-01-29 20:41:00,2008-01-29 22:23:00
28156,459,RNO,PHX,2008-01-29 13:47:00,2008-01-29 16:19:00
28157,1664,RNO,PHX,2008-01-29 09:18:00,2008-01-29 11:52:00
28158,941,RNO,SEA,2008-01-29 07:07:00,2008-01-29 08:52:00
28159,2293,RNO,SEA,2008-01-29 15:16:00,2008-01-29 17:08:00
28160,890,RNO,SJC,2008-01-29 20:07:00,2008-01-29 21:21:00
28161,3836,RNO,SJC,2008-01-29 17:34:00,2008-01-29 18:42:00
28162,707,RSW,BWI,2008-01-29 16:43:00,2008-01-29 18:55:00
28163,3834,RSW,MDW,2008-01-29 20:30:00,2008-01-29 22:53:00
28164,1100,SAN,BWI,2008-01-29 07:53:00,2008-01-29 15:13:00
28165,351,SAN,HOU,2008-01-29 13:09:00,2008-01-29 17:55:00
28166,1384,SAN,LAS,2008-01-29 20:26:00,2008-01-29 21:30:00
28167,2356,SAN,LAS,2008-01-29 13:15:00,2008-01-29 14:25:00
28168,1443,SAN,OAK,2008-01-29 19:08:00,2008-01-29 20:43:00
28169,1536,SAN,OAK,2008-01-29 11:36:00,2008-01-29 13:04:00
28170,1768,SAN,OAK,2008-01-29 16:36:00,2008-01-29 18:03:00
28171,2033,SAN,OAK,2008-01-29 20:09:00,2008-01-29 21:37:00
28172,1294,SAN,PHX,2008-01-29 19:54:00,2008-01-29 22:00:00
28173,1859,SAN,PHX,2008-01-29 07:29:00,2008-01-29 09:36:00
28174,295,SAN,SFO,2008-01-29 15:12:00,2008-01-29 16:58:00
28175,369,SAN,SFO,2008-01-29 17:11:00,2008-01-29 18:41:00
28176,1594,SAN,SFO,2008-01-29 13:02:00,2008-01-29 14:40:00
28177,294,SAN,SMF,2008-01-29 06:53:00,2008-01-29 08:23:00
28178,829,SAN,TUS,2008-01-29 09:21:00,2008-01-29 11:25:00
28179,1451,SAN,TUS,2008-01-29 11:52:00,2008-01-29 14:08:00
28180,656,SAT,DAL,2008-01-29 21:42:00,2008-01-29 22:30:00
28181,1322,SAT,DAL,2008-01-29 12:03:00,2008-01-29 12:56:00
28182,1348,SAT,DAL,2008-01-29 19:51:00,2008-01-29 20:44:00
28183,1461,SAT,DAL,2008-01-29 18:01:00,2008-01-29 19:12:00
28184,3654,SAT,DAL,2008-01-29 16:47:00,2008-01-29 17:40:00
28185,1620,SAT,HRL,2008-01-29 19:08:00,2008-01-29 19:52:00
28186,1471,SDF,BWI,2008-01-29 23:26:00,2008-01-30 00:40:00
28187,2038,SEA,ABQ,2008-01-29 15:16:00,2008-01-29 18:52:00
28188,469,SEA,BOI,2008-01-29 07:48:00,2008-01-29 09:58:00
28189,2441,SEA,DEN,2008-01-29 20:03:00,2008-01-29 23:27:00
28190,1522,SEA,GEG,2008-01-29 21:05:00,2008-01-29 22:04:00
28191,1536,SEA,GEG,2008-01-29 16:02:00,2008-01-29 16:56:00
28192,3751,SEA,LAS,2008-01-29 14:54:00,2008-01-29 17:05:00
28193,1613,SEA,MDW,2008-01-29 18:25:00,2008-01-30 00:18:00
28194,3224,SEA,MDW,2008-01-29 13:26:00,2008-01-29 19:27:00
28195,641,SEA,OAK,2008-01-29 18:26:00,2008-01-29 20:32:00
28196,1497,SEA,PHX,2008-01-29 17:28:00,2008-01-29 21:05:00
28197,3253,SEA,RNO,2008-01-29 18:59:00,2008-01-29 20:32:00
28198,3494,SEA,SLC,2008-01-29 19:27:00,2008-01-29 22:12:00
28199,1689,SEA,SMF,2008-01-29 11:17:00,2008-01-29 13:02:00
28200,2380,SEA,SMF,2008-01-29 17:50:00,2008-01-29 19:24:00
28201,1300,SFO,LAS,2008-01-29 08:39:00,2008-01-29 10:10:00
28202,2175,SFO,LAS,2008-01-29 15:23:00,2008-01-29 16:51:00
28203,2283,SFO,LAS,2008-01-29 18:47:00,2008-01-29 20:01:00
28204,3050,SFO,LAS,2008-01-29 11:50:00,2008-01-29 13:20:00
28205,656,SFO,LAX,2008-01-29 15:20:00,2008-01-29 16:29:00
28206,688,SFO,LAX,2008-01-29 19:56:00,2008-01-29 21:10:00
28207,841,SFO,LAX,2008-01-29 18:40:00,2008-01-29 19:41:00
28208,1009,SFO,LAX,2008-01-29 16:00:00,2008-01-29 17:19:00
28209,382,SFO,MDW,2008-01-29 17:16:00,2008-01-29 23:14:00
28210,1471,SFO,MDW,2008-01-29 13:41:00,2008-01-29 19:54:00
28211,1568,SFO,SAN,2008-01-29 17:36:00,2008-01-29 18:52:00
28212,1681,SFO,SAN,2008-01-29 15:05:00,2008-01-29 16:19:00
28213,2725,SFO,SAN,2008-01-29 10:43:00,2008-01-29 12:00:00
28214,1152,SJC,LAS,2008-01-29 17:11:00,2008-01-29 18:19:00
28215,2539,SJC,LAS,2008-01-29 18:44:00,2008-01-29 19:57:00
28216,615,SJC,LAX,2008-01-29 12:41:00,2008-01-29 13:43:00
28217,635,SJC,LAX,2008-01-29 08:15:00,2008-01-29 09:21:00
28218,1320,SJC,LAX,2008-01-29 14:46:00,2008-01-29 15:41:00
28219,2001,SJC,LAX,2008-01-29 17:58:00,2008-01-29 19:03:00
28220,1114,SJC,RNO,2008-01-29 20:24:00,2008-01-29 21:19:00
28221,890,SJC,SAN,2008-01-29 21:38:00,2008-01-29 22:48:00
28222,1451,SJC,SAN,2008-01-29 10:23:00,2008-01-29 11:35:00
28223,1522,SJC,SEA,2008-01-29 18:24:00,2008-01-29 20:39:00
28224,1617,SJC,SEA,2008-01-29 11:00:00,2008-01-29 12:56:00
28225,555,SJC,SNA,2008-01-29 17:28:00,2008-01-29 18:30:00
28226,629,SJC,SNA,2008-01-29 16:07:00,2008-01-29 17:10:00
28227,3836,SJC,SNA,2008-01-29 19:02:00,2008-01-29 20:11:00
28228,3072,SLC,BOI,2008-01-29 17:31:00,2008-01-29 18:51:00
28229,224,SLC,DEN,2008-01-29 10:41:00,2008-01-29 11:57:00
28230,1233,SLC,LAS,2008-01-29 11:45:00,2008-01-29 12:03:00
28231,1276,SLC,LAS,2008-01-29 14:54:00,2008-01-29 15:09:00
28232,1449,SLC,LAS,2008-01-29 20:06:00,2008-01-29 20:33:00
28233,495,SLC,MDW,2008-01-29 16:08:00,2008-01-29 20:04:00
28234,3776,SLC,OAK,2008-01-29 21:45:00,2008-01-29 23:07:00
28235,1950,SLC,PDX,2008-01-29 20:03:00,2008-01-29 21:02:00
28236,407,SLC,PHX,2008-01-29 14:56:00,2008-01-29 16:29:00
28237,1599,SLC,PHX,2008-01-29 10:43:00,2008-01-29 12:18:00
28238,3492,SLC,RNO,2008-01-29 13:59:00,2008-01-29 14:27:00
28239,118,SMF,BUR,2008-01-29 13:51:00,2008-01-29 14:53:00
28240,2097,SMF,BUR,2008-01-29 10:46:00,2008-01-29 11:49:00
28241,2193,SMF,BUR,2008-01-29 09:58:00,2008-01-29 11:02:00
28242,3133,SMF,BUR,2008-01-29 18:20:00,2008-01-29 19:25:00
28243,611,SMF,LAS,2008-01-29 19:51:00,2008-01-29 21:05:00
28244,1463,SMF,LAS,2008-01-29 12:30:00,2008-01-29 13:39:00
28245,2300,SMF,LAS,2008-01-29 10:25:00,2008-01-29 11:41:00
28246,2705,SMF,LAS,2008-01-29 14:10:00,2008-01-29 15:17:00
28247,1754,SMF,LAX,2008-01-29 17:28:00,2008-01-29 18:41:00
28248,2624,SMF,LAX,2008-01-29 20:08:00,2008-01-29 21:23:00
28249,3689,SMF,MCI,2008-01-29 07:25:00,2008-01-29 00:00:00
28250,1751,SMF,ONT,2008-01-29 10:52:00,2008-01-29 12:01:00
28251,3753,SMF,ONT,2008-01-29 19:31:00,2008-01-29 20:37:00
28252,485,SMF,PDX,2008-01-29 11:26:00,2008-01-29 12:49:00
28253,1766,SMF,PDX,2008-01-29 14:03:00,2008-01-29 15:28:00
28254,1538,SMF,PHX,2008-01-29 19:47:00,2008-01-29 22:30:00
28255,2190,SMF,PHX,2008-01-29 16:46:00,2008-01-29 19:23:00
28256,2269,SMF,SAN,2008-01-29 11:35:00,2008-01-29 12:53:00
28257,1286,SMF,SEA,2008-01-29 20:48:00,2008-01-29 22:32:00
28258,727,SMF,SNA,2008-01-29 18:01:00,2008-01-29 19:15:00
28259,3315,SMF,SNA,2008-01-29 19:16:00,2008-01-29 20:32:00
28260,653,SNA,SMF,2008-01-29 10:31:00,2008-01-29 12:00:00
28261,733,STL,ABQ,2008-01-29 12:58:00,2008-01-29 14:34:00
28262,1579,STL,BHM,2008-01-29 17:14:00,2008-01-29 18:46:00
28263,1461,STL,BWI,2008-01-29 21:32:00,2008-01-30 00:12:00
28264,2300,STL,BWI,2008-01-29 18:43:00,2008-01-29 21:33:00
28265,1525,STL,CMH,2008-01-29 16:26:00,2008-01-29 18:51:00
28266,1620,STL,DAL,2008-01-29 15:46:00,2008-01-29 17:28:00
28267,3178,STL,DAL,2008-01-29 18:22:00,2008-01-29 20:02:00
28268,2891,STL,HOU,2008-01-29 15:45:00,2008-01-29 18:03:00
28269,524,STL,LAS,2008-01-29 17:10:00,2008-01-29 19:07:00
28270,534,STL,MCI,2008-01-29 18:24:00,2008-01-29 19:24:00
28271,1550,STL,MCI,2008-01-29 13:28:00,2008-01-29 14:26:00
28272,1109,STL,MCO,2008-01-29 20:31:00,2008-01-29 23:31:00
28273,1949,STL,MCO,2008-01-29 16:03:00,2008-01-29 19:21:00
28274,28,STL,MDW,2008-01-29 16:20:00,2008-01-29 17:42:00
28275,1344,STL,MDW,2008-01-29 19:29:00,2008-01-29 21:24:00
28276,1519,STL,MDW,2008-01-29 07:28:00,2008-01-29 08:34:00
28277,1614,STL,MDW,2008-01-29 22:40:00,2008-01-29 23:41:00
28278,2026,STL,MDW,2008-01-29 09:46:00,2008-01-29 11:07:00
28279,2122,STL,MDW,2008-01-29 23:25:00,2008-01-30 01:00:00
28280,179,STL,OKC,2008-01-29 12:01:00,2008-01-29 13:30:00
28281,2179,STL,OKC,2008-01-29 20:33:00,2008-01-29 21:56:00
28282,40,STL,OMA,2008-01-29 19:23:00,2008-01-29 20:36:00
28283,1101,STL,PHX,2008-01-29 16:51:00,2008-01-29 19:34:00
28284,2452,STL,PHX,2008-01-29 14:11:00,2008-01-29 16:34:00
28285,3776,STL,SLC,2008-01-29 19:21:00,2008-01-29 21:27:00
28286,3505,STL,TPA,2008-01-29 15:29:00,2008-01-29 18:33:00
28287,106,STL,TUL,2008-01-29 21:32:00,2008-01-29 22:41:00
28288,2529,TPA,BWI,2008-01-29 21:33:00,2008-01-29 23:28:00
28289,541,TPA,FLL,2008-01-29 13:12:00,2008-01-29 13:58:00
28290,1469,TPA,MCI,2008-01-29 18:58:00,2008-01-29 20:45:00
28291,1431,TPA,PBI,2008-01-29 21:27:00,2008-01-29 22:09:00
28292,3586,TPA,PHX,2008-01-29 13:53:00,2008-01-29 16:38:00
28293,31,TUL,DAL,2008-01-29 12:51:00,2008-01-29 13:45:00
28294,1577,TUL,HOU,2008-01-29 16:37:00,2008-01-29 18:06:00
28295,3333,TUL,HOU,2008-01-29 11:42:00,2008-01-29 13:21:00
28296,1465,TUL,MCI,2008-01-29 13:52:00,2008-01-29 00:00:00
28297,1476,TUL,PHX,2008-01-29 17:56:00,2008-01-29 19:33:00
28298,978,TUS,LAX,2008-01-29 14:59:00,2008-01-29 15:26:00
28299,3938,TUS,LAX,2008-01-29 11:41:00,2008-01-29 12:22:00
28300,213,ABQ,BWI,2008-01-30 09:10:00,2008-01-30 14:25:00
28301,720,ABQ,DAL,2008-01-30 17:11:00,2008-01-30 19:47:00
28302,2610,ABQ,DEN,2008-01-30 17:08:00,2008-01-30 18:25:00
28303,892,ABQ,ELP,2008-01-30 16:21:00,2008-01-30 17:17:00
28304,503,ABQ,LAS,2008-01-30 17:35:00,2008-01-30 18:02:00
28305,507,ABQ,LAS,2008-01-30 20:37:00,2008-01-30 21:24:00
28306,2002,ABQ,LAS,2008-01-30 09:17:00,2008-01-30 09:59:00
28307,3570,ABQ,LAS,2008-01-30 12:16:00,2008-01-30 12:50:00
28308,1352,ABQ,LBB,2008-01-30 15:38:00,2008-01-30 17:34:00
28309,1640,ABQ,OAK,2008-01-30 19:48:00,2008-01-30 21:29:00
28310,1240,ABQ,PHX,2008-01-30 16:11:00,2008-01-30 17:29:00
28311,2116,ABQ,PHX,2008-01-30 19:26:00,2008-01-30 20:34:00
28312,2722,ABQ,PHX,2008-01-30 10:28:00,2008-01-30 11:42:00
28313,2784,ABQ,PHX,2008-01-30 17:06:00,2008-01-30 18:17:00
28314,3399,ABQ,PHX,2008-01-30 21:36:00,2008-01-30 22:44:00
28315,3420,ABQ,SAN,2008-01-30 17:37:00,2008-01-30 18:28:00
