id,Unnamed: 0,FlightNum,Origin,Dest,Distance,DepTime1,ArrTime1
30824,30824,114,ONT,BOI,660,2008-01-06T08:56:00,2008-01-06T11:49:00
30825,30825,114,ONT,BOI,660,2008-01-10T09:01:00,2008-01-10T11:49:00
30826,30826,114,ONT,BOI,660,2008-01-11T08:47:00,2008-01-11T11:48:00
30827,30827,114,ONT,BOI,660,2008-01-13T08:47:00,2008-01-13T12:01:00
30828,30828,114,ONT,BOI,660,2008-01-15T09:07:00,2008-01-15T12:04:00
30829,30829,114,ONT,BOI,660,2008-01-16T08:57:00,2008-01-16T12:11:00
30830,30830,114,ONT,BOI,660,2008-01-27T08:58:00,2008-01-27T11:42:00
30831,30831,115,BOI,ONT,660,2008-01-01T12:16:00,2008-01-01T13:17:00
30832,30832,115,BOI,ONT,660,2008-01-04T13:07:00,2008-01-04T14:20:00
30833,30833,115,BOI,ONT,660,2008-01-05T12:47:00,2008-01-05T14:06:00
30834,30834,115,BOI,ONT,660,2008-01-06T12:29:00,2008-01-06T13:21:00
30835,30835,115,BOI,ONT,660,2008-01-07T12:21:00,2008-01-07T13:26:00
30836,30836,115,BOI,ONT,660,2008-01-13T12:38:00,2008-01-13T13:36:00
30837,30837,115,BOI,ONT,660,2008-01-15T12:20:00,2008-01-15T13:02:00
30838,30838,115,BOI,ONT,660,2008-01-16T12:39:00,2008-01-16T13:33:00
30839,30839,115,BOI,ONT,660,2008-01-17T12:25:00,2008-01-17T13:35:00
30840,30840,115,BOI,ONT,660,2008-01-31T17:24:00,2008-01-31T18:28:00
30841,30841,116,GEG,ONT,936,2008-01-02T12:23:00,2008-01-02T14:59:00
30842,30842,116,GEG,ONT,936,2008-01-05T12:15:00,2008-01-05T14:49:00
30843,30843,116,GEG,ONT,936,2008-01-07T10:10:00,2008-01-07T12:33:00
30844,30844,116,GEG,ONT,936,2008-01-09T10:11:00,2008-01-09T12:28:00
30845,30845,116,GEG,ONT,936,2008-01-14T10:12:00,2008-01-14T12:30:00
30846,30846,116,GEG,ONT,936,2008-01-17T10:09:00,2008-01-17T12:28:00
30847,30847,116,GEG,ONT,936,2008-01-28T10:05:00,2008-01-28T12:28:00
30848,30848,116,GEG,ONT,936,2008-01-29T10:48:00,2008-01-29T13:37:00
30849,30849,117,ONT,COS,789,2008-01-01T10:39:00,2008-01-01T13:45:00
30850,30850,117,ONT,COS,789,2008-01-02T09:44:00,2008-01-02T12:52:00
30851,30851,117,ONT,COS,789,2008-01-03T09:28:00,2008-01-03T12:21:00
30852,30852,117,ONT,COS,789,2008-01-04T09:54:00,2008-01-04T12:56:00
30853,30853,117,ONT,COS,789,2008-01-05T09:57:00,2008-01-05T13:03:00
30854,30854,117,ONT,COS,789,2008-01-06T10:07:00,2008-01-06T13:05:00
30855,30855,117,ONT,COS,789,2008-01-07T09:26:00,2008-01-07T12:31:00
30856,30856,117,ONT,COS,789,2008-01-08T09:26:00,2008-01-08T12:30:00
30857,30857,117,ONT,COS,789,2008-01-11T09:27:00,2008-01-11T12:33:00
30858,30858,117,ONT,COS,789,2008-01-12T12:25:00,2008-01-12T15:29:00
30859,30859,117,ONT,COS,789,2008-01-13T09:22:00,2008-01-13T12:32:00
30860,30860,117,ONT,COS,789,2008-01-17T09:35:00,2008-01-17T12:59:00
30861,30861,117,ONT,COS,789,2008-01-18T09:38:00,2008-01-18T12:48:00
30862,30862,117,ONT,COS,789,2008-01-21T09:28:00,2008-01-21T12:28:00
30863,30863,117,ONT,COS,789,2008-01-23T10:01:00,2008-01-23T12:58:00
30864,30864,117,ONT,COS,789,2008-01-24T09:27:00,2008-01-24T12:29:00
30865,30865,117,ONT,COS,789,2008-01-25T09:29:00,2008-01-25T12:32:00
30866,30866,117,ONT,COS,789,2008-01-26T09:23:00,2008-01-26T12:26:00
30867,30867,117,ONT,COS,789,2008-01-28T09:53:00,2008-01-28T12:45:00
30868,30868,118,ELP,TUS,269,2008-01-02T17:05:00,2008-01-02T18:04:00
30869,30869,118,ELP,TUS,269,2008-01-04T18:21:00,2008-01-04T19:28:00
30870,30870,118,ELP,TUS,269,2008-01-05T18:15:00,2008-01-05T19:17:00
30871,30871,118,ELP,TUS,269,2008-01-06T16:59:00,2008-01-06T18:26:00
30872,30872,118,ELP,TUS,269,2008-01-07T19:17:00,2008-01-07T20:19:00
30873,30873,118,ELP,TUS,269,2008-01-10T16:36:00,2008-01-10T17:39:00
30874,30874,118,ELP,TUS,269,2008-01-17T18:06:00,2008-01-17T19:06:00
30875,30875,118,ELP,TUS,269,2008-01-29T16:57:00,2008-01-29T18:02:00
30876,30876,118,TUS,ONT,409,2008-01-02T18:34:00,2008-01-02T18:58:00
30877,30877,118,TUS,ONT,409,2008-01-03T18:31:00,2008-01-03T19:07:00
30878,30878,118,TUS,ONT,409,2008-01-04T19:44:00,2008-01-04T20:16:00
30879,30879,118,TUS,ONT,409,2008-01-05T19:31:00,2008-01-05T19:49:00
30880,30880,118,TUS,ONT,409,2008-01-06T18:50:00,2008-01-06T19:12:00
30881,30881,118,TUS,ONT,409,2008-01-07T20:38:00,2008-01-07T20:56:00
30882,30882,118,TUS,ONT,409,2008-01-17T19:38:00,2008-01-17T20:04:00
30883,30883,118,TUS,ONT,409,2008-01-25T19:28:00,2008-01-25T19:46:00
30884,30884,118,TUS,ONT,409,2008-01-29T18:20:00,2008-01-29T18:42:00
30885,30885,119,ONT,TUS,409,2008-01-01T08:08:00,2008-01-01T10:17:00
30886,30886,119,ONT,TUS,409,2008-01-08T08:10:00,2008-01-08T10:23:00
30887,30887,119,ONT,TUS,409,2008-01-20T07:50:00,2008-01-20T10:03:00
30888,30888,119,TUS,ELP,269,2008-01-01T10:36:00,2008-01-01T11:30:00
30889,30889,119,TUS,ELP,269,2008-01-03T09:52:00,2008-01-03T10:51:00
30890,30890,119,TUS,ELP,269,2008-01-06T09:58:00,2008-01-06T10:59:00
30891,30891,119,TUS,ELP,269,2008-01-08T10:44:00,2008-01-08T11:39:00
30892,30892,119,TUS,ELP,269,2008-01-09T09:54:00,2008-01-09T10:50:00
30893,30893,119,TUS,ELP,269,2008-01-20T10:20:00,2008-01-20T11:20:00
30894,30894,119,TUS,ELP,269,2008-01-21T10:03:00,2008-01-21T10:54:00
30895,30895,119,TUS,ELP,269,2008-01-27T10:01:00,2008-01-27T10:56:00
30896,30896,12,ONT,MCI,1318,2008-01-01T09:29:00,2008-01-01T14:35:00
30897,30897,12,ONT,MCI,1318,2008-01-02T09:44:00,2008-01-02T15:12:00
30898,30898,12,ONT,MCI,1318,2008-01-03T09:29:00,2008-01-03T14:23:00
30899,30899,12,ONT,MCI,1318,2008-01-05T10:04:00,2008-01-05T14:58:00
30900,30900,12,ONT,MCI,1318,2008-01-06T10:15:00,2008-01-06T15:06:00
30901,30901,12,ONT,MCI,1318,2008-01-07T09:26:00,2008-01-07T14:24:00
30902,30902,12,ONT,MCI,1318,2008-01-08T12:06:00,2008-01-08T17:04:00
30903,30903,12,ONT,MCI,1318,2008-01-11T09:31:00,2008-01-11T14:26:00
30904,30904,12,ONT,MCI,1318,2008-01-12T09:24:00,2008-01-12T14:22:00
30905,30905,12,ONT,MCI,1318,2008-01-13T09:32:00,2008-01-13T14:50:00
30906,30906,12,ONT,MCI,1318,2008-01-16T09:38:00,2008-01-16T14:36:00
30907,30907,12,ONT,MCI,1318,2008-01-18T11:30:00,2008-01-18T16:23:00
30908,30908,12,ONT,MCI,1318,2008-01-21T09:39:00,2008-01-21T14:33:00
30909,30909,12,ONT,MCI,1318,2008-01-22T09:38:00,2008-01-22T14:26:00
30910,30910,12,ONT,MCI,1318,2008-01-25T09:25:00,2008-01-25T14:27:00
30911,30911,12,ONT,MCI,1318,2008-01-27T10:32:00,2008-01-27T15:18:00
30912,30912,120,MRY,ONT,296,2008-01-02T14:04:00,2008-01-02T15:04:00
30913,30913,120,MRY,ONT,296,2008-01-03T14:10:00,2008-01-03T15:02:00
30914,30914,120,MRY,ONT,296,2008-01-06T14:32:00,2008-01-06T15:28:00
30915,30915,120,MRY,ONT,296,2008-01-14T14:44:00,2008-01-14T15:43:00
30916,30916,120,MRY,ONT,296,2008-01-21T14:25:00,2008-01-21T15:25:00
30917,30917,120,MRY,ONT,296,2008-01-22T14:02:00,2008-01-22T15:06:00
30918,30918,120,MRY,ONT,296,2008-01-24T14:08:00,2008-01-24T15:11:00
30919,30919,120,MRY,ONT,296,2008-01-25T14:15:00,2008-01-25T15:18:00
30920,30920,120,MRY,ONT,296,2008-01-27T14:13:00,2008-01-27T15:26:00
30921,30921,125,BOI,ONT,660,2008-01-01T18:59:00,2008-01-01T19:52:00
30922,30922,125,BOI,ONT,660,2008-01-02T18:32:00,2008-01-02T19:30:00
30923,30923,125,BOI,ONT,660,2008-01-03T18:56:00,2008-01-03T20:00:00
30924,30924,125,BOI,ONT,660,2008-01-04T21:20:00,2008-01-04T22:32:00
30925,30925,125,BOI,ONT,660,2008-01-05T19:54:00,2008-01-05T20:55:00
30926,30926,125,BOI,ONT,660,2008-01-06T19:10:00,2008-01-06T20:04:00
30927,30927,125,BOI,ONT,660,2008-01-07T19:30:00,2008-01-07T20:22:00
30928,30928,125,BOI,ONT,660,2008-01-08T19:31:00,2008-01-08T20:30:00
30929,30929,125,BOI,ONT,660,2008-01-15T22:10:00,2008-01-15T22:55:00
30930,30930,125,BOI,ONT,660,2008-01-16T18:39:00,2008-01-16T19:41:00
30931,30931,125,BOI,ONT,660,2008-01-26T18:29:00,2008-01-26T19:41:00
30932,30932,125,BOI,ONT,660,2008-01-27T18:35:00,2008-01-27T19:43:00
30933,30933,125,BOI,SAN,749,2008-01-29T20:33:00,2008-01-29T00:00:00
30934,30934,125,SAN,ONT,94,2008-01-29T22:36:00,2008-01-29T00:00:00
30935,30935,143,COS,ONT,789,2008-01-01T17:48:00,2008-01-01T18:55:00
30936,30936,143,COS,ONT,789,2008-01-02T17:14:00,2008-01-02T18:30:00
30937,30937,143,COS,ONT,789,2008-01-03T17:03:00,2008-01-03T18:23:00
30938,30938,143,COS,ONT,789,2008-01-04T17:50:00,2008-01-04T19:16:00
30939,30939,143,COS,ONT,789,2008-01-05T17:58:00,2008-01-05T19:32:00
30940,30940,143,COS,ONT,789,2008-01-06T18:24:00,2008-01-06T19:59:00
30941,30941,143,COS,ONT,789,2008-01-11T17:04:00,2008-01-11T18:22:00
30942,30942,143,COS,ONT,789,2008-01-12T17:04:00,2008-01-12T18:15:00
30943,30943,143,COS,ONT,789,2008-01-13T17:17:00,2008-01-13T18:21:00
30944,30944,143,COS,ONT,789,2008-01-14T17:10:00,2008-01-14T18:07:00
30945,30945,143,COS,ONT,789,2008-01-17T17:01:00,2008-01-17T18:01:00
30946,30946,143,COS,ONT,789,2008-01-19T17:05:00,2008-01-19T18:09:00
30947,30947,143,COS,ONT,789,2008-01-21T18:11:00,2008-01-21T19:46:00
30948,30948,143,COS,ONT,789,2008-01-27T16:57:00,2008-01-27T18:33:00
30949,30949,144,ONT,MRY,296,2008-01-02T12:40:00,2008-01-02T13:33:00
30950,30950,144,ONT,MRY,296,2008-01-03T12:43:00,2008-01-03T13:42:00
30951,30951,144,ONT,MRY,296,2008-01-06T12:49:00,2008-01-06T14:01:00
30952,30952,144,ONT,MRY,296,2008-01-08T12:21:00,2008-01-08T13:24:00
30953,30953,144,ONT,MRY,296,2008-01-14T13:03:00,2008-01-14T14:06:00
30954,30954,144,ONT,MRY,296,2008-01-21T12:51:00,2008-01-21T14:00:00
30955,30955,144,ONT,MRY,296,2008-01-24T12:38:00,2008-01-24T13:41:00
30956,30956,144,ONT,MRY,296,2008-01-25T12:51:00,2008-01-25T13:57:00
30957,30957,144,ONT,MRY,296,2008-01-27T12:46:00,2008-01-27T13:53:00
30958,30958,145,FAT,LGB,222,2008-01-20T09:11:00,2008-01-20T10:06:00
30959,30959,146,LGB,MRY,283,2008-01-15T18:19:00,2008-01-15T19:44:00
30960,30960,146,LGB,MRY,283,2008-01-21T18:40:00,2008-01-21T19:43:00
30961,30961,146,LGB,MRY,283,2008-01-27T19:35:00,2008-01-27T20:41:00
30962,30962,148,ABQ,ONT,631,2008-01-14T23:46:00,2008-01-15T00:18:00
30963,30963,148,ABQ,ONT,631,2008-01-20T16:58:00,2008-01-20T17:46:00
30964,30964,148,ABQ,ONT,631,2008-01-31T20:08:00,2008-01-31T21:51:00
30965,30965,149,MRY,LGB,283,2008-01-13T18:46:00,2008-01-13T19:48:00
30966,30966,149,MRY,LGB,283,2008-01-15T19:13:00,2008-01-15T20:16:00
30967,30967,149,MRY,LGB,283,2008-01-16T21:15:00,2008-01-16T22:14:00
30968,30968,149,MRY,LGB,283,2008-01-18T19:39:00,2008-01-18T20:40:00
30969,30969,149,MRY,LGB,283,2008-01-20T18:33:00,2008-01-20T19:35:00
30970,30970,149,MRY,LGB,283,2008-01-21T19:01:00,2008-01-21T20:04:00
30971,30971,149,MRY,LGB,283,2008-01-24T18:44:00,2008-01-24T19:49:00
30972,30972,149,MRY,LGB,283,2008-01-27T18:35:00,2008-01-27T19:43:00
30973,30973,15,ONT,SAT,1167,2008-01-01T18:21:00,2008-01-01T23:07:00
30974,30974,15,ONT,SAT,1167,2008-01-02T18:24:00,2008-01-02T22:53:00
30975,30975,15,ONT,SAT,1167,2008-01-03T18:18:00,2008-01-03T22:39:00
30976,30976,15,ONT,SAT,1167,2008-01-05T18:28:00,2008-01-05T22:56:00
30977,30977,15,ONT,SAT,1167,2008-01-06T19:58:00,2008-01-07T00:22:00
30978,30978,15,ONT,SAT,1167,2008-01-07T18:30:00,2008-01-07T22:57:00
30979,30979,15,ONT,SAT,1167,2008-01-10T18:28:00,2008-01-10T22:57:00
30980,30980,15,ONT,SAT,1167,2008-01-15T20:57:00,2008-01-16T01:26:00
30981,30981,15,ONT,SAT,1167,2008-01-18T20:26:00,2008-01-19T00:55:00
30982,30982,15,ONT,SAT,1167,2008-01-21T19:22:00,2008-01-21T23:42:00
30983,30983,15,ONT,SAT,1167,2008-01-25T18:43:00,2008-01-25T23:06:00
30984,30984,15,ONT,SAT,1167,2008-01-26T18:19:00,2008-01-26T23:08:00
30985,30985,15,ONT,SAT,1167,2008-01-31T19:23:00,2008-01-31T23:58:00
30986,30986,150,LGB,FAT,222,2008-01-20T07:37:00,2008-01-20T08:50:00
30987,30987,151,FAT,LGB,222,2008-01-01T16:15:00,2008-01-01T17:16:00
30988,30988,151,FAT,LGB,222,2008-01-02T15:56:00,2008-01-02T16:55:00
30989,30989,151,FAT,LGB,222,2008-01-06T16:04:00,2008-01-06T17:03:00
30990,30990,151,FAT,LGB,222,2008-01-13T16:01:00,2008-01-13T16:57:00
30991,30991,151,FAT,LGB,222,2008-01-15T16:56:00,2008-01-15T18:02:00
30992,30992,151,FAT,LGB,222,2008-01-17T15:57:00,2008-01-17T17:01:00
30993,30993,151,FAT,LGB,222,2008-01-18T16:03:00,2008-01-18T17:00:00
30994,30994,151,FAT,LGB,222,2008-01-21T17:08:00,2008-01-21T18:05:00
30995,30995,151,FAT,LGB,222,2008-01-27T17:57:00,2008-01-27T19:02:00
30996,30996,151,FAT,LGB,222,2008-01-28T15:59:00,2008-01-28T16:59:00
30997,30997,152,LGB,FAT,222,2008-01-02T14:37:00,2008-01-02T15:29:00
30998,30998,152,LGB,FAT,222,2008-01-15T15:24:00,2008-01-15T16:24:00
30999,30999,152,LGB,FAT,222,2008-01-27T16:19:00,2008-01-27T17:24:00
31000,31000,152,LGB,FAT,222,2008-01-28T14:30:00,2008-01-28T15:31:00
31001,31001,16,SAT,ONT,1167,2008-01-06T10:30:00,2008-01-06T11:36:00
31002,31002,16,SAT,ONT,1167,2008-01-25T10:40:00,2008-01-25T12:05:00
31003,31003,16,SAT,ONT,1167,2008-01-27T07:13:00,2008-01-27T08:16:00
31004,31004,17,ONT,SAT,1167,2008-01-01T08:53:00,2008-01-01T13:26:00
31005,31005,17,ONT,SAT,1167,2008-01-02T09:15:00,2008-01-02T13:45:00
31006,31006,17,ONT,SAT,1167,2008-01-03T09:00:00,2008-01-03T13:30:00
31007,31007,17,ONT,SAT,1167,2008-01-05T08:57:00,2008-01-05T13:26:00
31008,31008,17,ONT,SAT,1167,2008-01-06T09:27:00,2008-01-06T13:53:00
31009,31009,17,ONT,SAT,1167,2008-01-07T13:15:00,2008-01-07T17:39:00
31010,31010,17,ONT,SAT,1167,2008-01-10T09:20:00,2008-01-10T13:56:00
31011,31011,17,ONT,SAT,1167,2008-01-11T09:27:00,2008-01-11T13:51:00
31012,31012,17,ONT,SAT,1167,2008-01-12T09:29:00,2008-01-12T14:04:00
31013,31013,17,ONT,SAT,1167,2008-01-13T08:52:00,2008-01-13T13:22:00
31014,31014,17,ONT,SAT,1167,2008-01-16T08:51:00,2008-01-16T13:19:00
31015,31015,17,ONT,SAT,1167,2008-01-18T08:57:00,2008-01-18T13:39:00
31016,31016,17,ONT,SAT,1167,2008-01-21T08:54:00,2008-01-21T13:20:00
31017,31017,17,ONT,SAT,1167,2008-01-23T08:53:00,2008-01-23T13:23:00
31018,31018,17,ONT,SAT,1167,2008-01-28T08:53:00,2008-01-28T13:13:00
31019,31019,17,SAT,TUL,483,2008-01-01T13:59:00,2008-01-01T15:25:00
31020,31020,17,SAT,TUL,483,2008-01-02T14:14:00,2008-01-02T15:39:00
31021,31021,17,SAT,TUL,483,2008-01-03T13:59:00,2008-01-03T15:25:00
31022,31022,17,SAT,TUL,483,2008-01-05T13:55:00,2008-01-05T15:23:00
31023,31023,17,SAT,TUL,483,2008-01-06T14:21:00,2008-01-06T15:38:00
31024,31024,17,SAT,TUL,483,2008-01-07T18:06:00,2008-01-07T19:25:00
31025,31025,17,SAT,TUL,483,2008-01-09T13:53:00,2008-01-09T15:13:00
31026,31026,17,SAT,TUL,483,2008-01-10T14:14:00,2008-01-10T15:31:00
31027,31027,17,SAT,TUL,483,2008-01-11T14:09:00,2008-01-11T15:32:00
31028,31028,17,SAT,TUL,483,2008-01-12T14:23:00,2008-01-12T15:45:00
31029,31029,17,SAT,TUL,483,2008-01-17T14:11:00,2008-01-17T15:23:00
31030,31030,17,SAT,TUL,483,2008-01-18T13:58:00,2008-01-18T15:06:00
31031,31031,17,SAT,TUL,483,2008-01-25T14:15:00,2008-01-25T15:32:00
31032,31032,17,SAT,TUL,483,2008-01-27T13:59:00,2008-01-27T15:18:00
31033,31033,18,SAT,ONT,1167,2008-01-02T16:34:00,2008-01-02T17:38:00
31034,31034,18,SAT,ONT,1167,2008-01-03T16:36:00,2008-01-03T17:42:00
31035,31035,18,SAT,ONT,1167,2008-01-05T20:37:00,2008-01-05T21:42:00
31036,31036,18,SAT,ONT,1167,2008-01-07T16:42:00,2008-01-07T17:57:00
31037,31037,18,SAT,ONT,1167,2008-01-08T16:32:00,2008-01-08T17:40:00
31038,31038,18,SAT,ONT,1167,2008-01-17T16:31:00,2008-01-17T17:31:00
31039,31039,18,SAT,ONT,1167,2008-01-18T17:03:00,2008-01-18T18:00:00
31040,31040,18,SAT,ONT,1167,2008-01-21T16:47:00,2008-01-21T18:31:00
31041,31041,18,SAT,ONT,1167,2008-01-24T16:41:00,2008-01-24T17:50:00
31042,31042,18,SAT,ONT,1167,2008-01-27T16:37:00,2008-01-27T17:43:00
31043,31043,18,SAT,ONT,1167,2008-01-31T17:18:00,2008-01-31T18:42:00
31044,31044,18,TUL,SAT,483,2008-01-02T14:31:00,2008-01-02T16:00:00
31045,31045,18,TUL,SAT,483,2008-01-03T14:39:00,2008-01-03T16:10:00
31046,31046,18,TUL,SAT,483,2008-01-06T14:32:00,2008-01-06T15:56:00
31047,31047,18,TUL,SAT,483,2008-01-26T14:35:00,2008-01-26T15:58:00
31048,31048,18,TUL,SAT,483,2008-01-27T14:51:00,2008-01-27T16:12:00
31049,31049,18,TUL,SAT,483,2008-01-31T14:39:00,2008-01-31T16:49:00
31050,31050,2,AUS,OKC,358,2008-01-01T14:29:00,2008-01-01T15:42:00
31051,31051,2,AUS,OKC,358,2008-01-02T14:59:00,2008-01-02T16:07:00
31052,31052,2,AUS,OKC,358,2008-01-04T14:35:00,2008-01-04T15:49:00
31053,31053,2,AUS,OKC,358,2008-01-05T14:22:00,2008-01-05T15:38:00
31054,31054,2,AUS,OKC,358,2008-01-06T15:04:00,2008-01-06T16:12:00
31055,31055,2,AUS,OKC,358,2008-01-07T14:08:00,2008-01-07T15:12:00
31056,31056,2,AUS,OKC,358,2008-01-08T14:06:00,2008-01-08T15:17:00
31057,31057,2,AUS,OKC,358,2008-01-11T14:12:00,2008-01-11T15:15:00
31058,31058,2,AUS,OKC,358,2008-01-14T14:09:00,2008-01-14T15:17:00
31059,31059,2,AUS,OKC,358,2008-01-17T14:23:00,2008-01-17T15:28:00
31060,31060,2,AUS,OKC,358,2008-01-18T14:40:00,2008-01-18T15:43:00
31061,31061,2,AUS,OKC,358,2008-01-20T14:19:00,2008-01-20T15:31:00
31062,31062,2,AUS,OKC,358,2008-01-22T14:18:00,2008-01-22T15:25:00
31063,31063,2,AUS,OKC,358,2008-01-25T14:25:00,2008-01-25T15:46:00
31064,31064,2,AUS,OKC,358,2008-01-27T14:13:00,2008-01-27T15:32:00
31065,31065,2,OKC,SMF,1342,2008-01-01T16:26:00,2008-01-01T18:00:00
31066,31066,2,OKC,SMF,1342,2008-01-02T16:31:00,2008-01-02T17:45:00
31067,31067,2,OKC,SMF,1342,2008-01-03T15:50:00,2008-01-03T17:37:00
31068,31068,2,OKC,SMF,1342,2008-01-04T16:18:00,2008-01-04T18:55:00
31069,31069,2,OKC,SMF,1342,2008-01-05T16:41:00,2008-01-05T18:34:00
31070,31070,2,OKC,SMF,1342,2008-01-06T16:52:00,2008-01-06T18:42:00
31071,31071,2,OKC,SMF,1342,2008-01-07T15:48:00,2008-01-07T17:22:00
31072,31072,2,OKC,SMF,1342,2008-01-08T16:08:00,2008-01-08T17:53:00
31073,31073,2,OKC,SMF,1342,2008-01-10T15:47:00,2008-01-10T17:29:00
31074,31074,2,OKC,SMF,1342,2008-01-17T15:50:00,2008-01-17T17:36:00
31075,31075,2,OKC,SMF,1342,2008-01-18T16:08:00,2008-01-18T17:37:00
31076,31076,2,OKC,SMF,1342,2008-01-20T15:53:00,2008-01-20T17:24:00
31077,31077,2,OKC,SMF,1342,2008-01-22T15:52:00,2008-01-22T17:30:00
31078,31078,2,OKC,SMF,1342,2008-01-25T16:13:00,2008-01-25T18:00:00
31079,31079,2,OKC,SMF,1342,2008-01-27T15:58:00,2008-01-27T17:42:00
31080,31080,2,ONT,AUS,1197,2008-01-01T09:26:00,2008-01-01T14:02:00
31081,31081,2,ONT,AUS,1197,2008-01-02T09:16:00,2008-01-02T14:01:00
31082,31082,2,ONT,AUS,1197,2008-01-03T08:59:00,2008-01-03T13:33:00
31083,31083,2,ONT,AUS,1197,2008-01-04T09:22:00,2008-01-04T14:07:00
31084,31084,2,ONT,AUS,1197,2008-01-05T09:03:00,2008-01-05T13:51:00
31085,31085,2,ONT,AUS,1197,2008-01-06T09:53:00,2008-01-06T14:26:00
31086,31086,2,ONT,AUS,1197,2008-01-07T09:06:00,2008-01-07T13:35:00
31087,31087,2,ONT,AUS,1197,2008-01-08T08:59:00,2008-01-08T13:38:00
31088,31088,2,ONT,AUS,1197,2008-01-10T09:03:00,2008-01-10T13:38:00
31089,31089,2,ONT,AUS,1197,2008-01-11T09:08:00,2008-01-11T13:38:00
31090,31090,2,ONT,AUS,1197,2008-01-18T09:10:00,2008-01-18T14:01:00
31091,31091,2,ONT,AUS,1197,2008-01-20T09:23:00,2008-01-20T13:59:00
31092,31092,2,ONT,AUS,1197,2008-01-21T08:57:00,2008-01-21T13:32:00
31093,31093,2,ONT,AUS,1197,2008-01-22T09:20:00,2008-01-22T13:50:00
31094,31094,2,ONT,AUS,1197,2008-01-25T09:01:00,2008-01-25T13:51:00
31095,31095,2,ONT,AUS,1197,2008-01-26T09:02:00,2008-01-26T13:32:00
31096,31096,2,ONT,AUS,1197,2008-01-27T09:03:00,2008-01-27T13:50:00
31097,31097,2,ONT,AUS,1197,2008-01-28T09:13:00,2008-01-28T13:38:00
31098,31098,2,ONT,AUS,1197,2008-01-31T08:58:00,2008-01-31T13:35:00
31099,31099,200,LGB,GEG,953,2008-01-04T10:03:00,2008-01-04T12:32:00
31100,31100,200,LGB,RNO,402,2008-01-01T10:17:00,2008-01-01T11:30:00
31101,31101,200,LGB,RNO,402,2008-01-02T09:30:00,2008-01-02T10:48:00
31102,31102,200,LGB,RNO,402,2008-01-03T09:22:00,2008-01-03T10:41:00
31103,31103,200,LGB,RNO,402,2008-01-05T09:26:00,2008-01-05T10:52:00
31104,31104,200,LGB,RNO,402,2008-01-06T09:28:00,2008-01-06T10:45:00
31105,31105,200,LGB,RNO,402,2008-01-09T10:14:00,2008-01-09T11:38:00
31106,31106,200,LGB,RNO,402,2008-01-14T11:56:00,2008-01-14T13:18:00
31107,31107,200,LGB,RNO,402,2008-01-19T09:16:00,2008-01-19T10:39:00
31108,31108,200,LGB,RNO,402,2008-01-22T09:31:00,2008-01-22T10:57:00
31109,31109,200,LGB,RNO,402,2008-01-24T09:28:00,2008-01-24T11:00:00
31110,31110,200,LGB,RNO,402,2008-01-25T09:18:00,2008-01-25T10:44:00
31111,31111,200,LGB,RNO,402,2008-01-27T09:52:00,2008-01-27T11:06:00
31112,31112,200,RNO,GEG,572,2008-01-01T11:51:00,2008-01-01T13:23:00
31113,31113,200,RNO,GEG,572,2008-01-02T11:19:00,2008-01-02T12:46:00
31114,31114,200,RNO,GEG,572,2008-01-05T11:11:00,2008-01-05T12:48:00
31115,31115,200,RNO,GEG,572,2008-01-06T11:06:00,2008-01-06T12:55:00
31116,31116,200,RNO,GEG,572,2008-01-08T11:12:00,2008-01-08T12:46:00
31117,31117,200,RNO,GEG,572,2008-01-09T12:04:00,2008-01-09T14:00:00
31118,31118,200,RNO,GEG,572,2008-01-14T13:34:00,2008-01-14T15:02:00
31119,31119,200,RNO,GEG,572,2008-01-15T11:08:00,2008-01-15T12:56:00
31120,31120,200,RNO,GEG,572,2008-01-21T15:26:00,2008-01-21T17:22:00
31121,31121,200,RNO,GEG,572,2008-01-22T11:19:00,2008-01-22T12:57:00
31122,31122,200,RNO,GEG,572,2008-01-24T11:24:00,2008-01-24T12:58:00
31123,31123,200,RNO,GEG,572,2008-01-27T11:34:00,2008-01-27T14:28:00
31124,31124,201,GEG,LGB,953,2008-01-05T16:21:00,2008-01-05T18:58:00
31125,31125,201,GEG,RNO,572,2008-01-06T15:28:00,2008-01-06T17:00:00
31126,31126,201,GEG,RNO,572,2008-01-11T15:30:00,2008-01-11T16:53:00
31127,31127,201,GEG,RNO,572,2008-01-15T15:30:00,2008-01-15T16:58:00
31128,31128,201,GEG,RNO,572,2008-01-21T17:40:00,2008-01-21T19:20:00
31129,31129,201,GEG,RNO,572,2008-01-27T19:38:00,2008-01-27T21:36:00
31130,31130,201,RNO,LGB,402,2008-01-06T17:35:00,2008-01-06T19:00:00
31131,31131,201,RNO,LGB,402,2008-01-07T17:32:00,2008-01-07T18:52:00
31132,31132,201,RNO,LGB,402,2008-01-08T17:33:00,2008-01-08T18:59:00
31133,31133,201,RNO,LGB,402,2008-01-13T17:32:00,2008-01-13T18:52:00
31134,31134,201,RNO,LGB,402,2008-01-21T19:45:00,2008-01-21T21:10:00
31135,31135,201,RNO,LGB,402,2008-01-26T17:52:00,2008-01-26T19:28:00
31136,31136,201,RNO,LGB,402,2008-01-27T22:01:00,2008-01-27T23:17:00
31137,31137,202,BFL,SMF,265,2008-01-05T08:08:00,2008-01-05T09:34:00
31138,31138,202,BFL,SMF,265,2008-01-25T07:41:00,2008-01-25T08:40:00
